0	1.1956	2.3929	3.3686	4.3433	5.5486	6.7796
0.0	0
0.2	0
0.4	0
0.6	0
0.8	0
1.0	0
1.1956	0
1.3956	0
1.5956	0
1.7956	0
1.9956	0
2.1956	0
2.3929	1
2.5929	1
2.7929	1
2.9929	1
3.1929	1
3.3686	1
3.5686	1
3.7686	1
3.9686	1
4.1686	1
4.3433	2
4.5433	2
4.7433	2
4.9433	2
5.1433	2
5.3433	2
5.5433	2
5.5486	2
5.7486	2
5.9486	2
6.1486	2
6.3486	2
6.5486	2
6.7486	2
