0	1.1982	2.4001	3.368	4.3374	5.5648	6.8
0.0	0
0.2	0
0.4	0
0.6	0
0.8	0
1.0	0
1.1982	0
1.3982	0
1.5982	0
1.7982	0
1.9982	0
2.1982	0
2.3982	0
2.4001	1
2.6001	1
2.8001	1
3.0001	1
3.2001	1
3.368	1
3.568	1
3.768	1
3.968	1
4.168	1
4.3374	2
4.5374	2
4.7374	2
4.9374	2
5.1374	2
5.3374	2
5.5374	2
5.5648	2
5.7648	2
5.9648	2
6.1648	2
6.3648	2
6.5648	2
6.7648	2
