0	1.1986	2.4007	3.3687	4.338	5.5661	6.8023
0.0	0
0.2	0
0.4	0
0.6	0
0.8	0
1.0	0
1.1986	0
1.3986	0
1.5986	0
1.7986	0
1.9986	0
2.1986	0
2.3986	0
2.4007	1
2.6007	1
2.8007	1
3.0007	1
3.2007	1
3.3687	1
3.5687	1
3.7687	1
3.9687	1
4.1687	1
4.338	2
4.538	2
4.738	2
4.938	2
5.138	2
5.338	2
5.538	2
5.5661	2
5.7661	2
5.9661	2
6.1661	2
6.3661	2
6.5661	2
6.7661	2
