0	1.1959	2.3934	3.3692	4.3439	5.5493	6.7803
0.0	0
0.2	0
0.4	0
0.6	0
0.8	0
1.0	0
1.1959	0
1.3959	0
1.5959	0
1.7959	0
1.9959	0
2.1959	0
2.3934	1
2.5934	1
2.7934	1
2.9934	1
3.1934	1
3.3692	1
3.5692	1
3.7692	1
3.9692	1
4.1692	1
4.3439	2
4.5439	2
4.7439	2
4.9439	2
5.1439	2
5.3439	2
5.5439	2
5.5493	2
5.7493	2
5.9493	2
6.1493	2
6.3493	2
6.5493	2
6.7493	2
