0	1.1944	2.3951	3.3642	4.3349	5.5627	6.7987
0.0	0
0.2	0
0.4	0
0.6	0
0.8	0
1.0	0
1.1944	0
1.3944	0
1.5944	0
1.7944	0
1.9944	0
2.1944	0
2.3944	0
2.3951	1
2.5951	1
2.7951	1
2.9951	1
3.1951	1
3.3642	1
3.5642	1
3.7642	1
3.9642	1
4.1642	1
4.3349	2
4.5349	2
4.7349	2
4.9349	2
5.1349	2
5.3349	2
5.5349	2
5.5627	2
5.7627	2
5.9627	2
6.1627	2
6.3627	2
6.5627	2
6.7627	2
